"","X.1","X","Address","Room","Model","Year","Area","Price","Type","lon","lat","street_name","blk/postalcode","postal_code","postal_2dgt","Postal_District","Region"
"3223",3223,3223,"  Blk 560 Pasir Ris Street 51 Singapore","5-Room","Improved"," Built-1993","121 sqm / $382 psf(Built)",498000,"Resale",103.9504289,1.3667367,"560 pasir ris street 51"," block 560"," singapore 510560","51","18","East"
"3224",3224,3224,"  Blk 17 Cantonment Close Singapore","4-Room","Model A"," Built-2003","90 sqm / $825 psf(Built)",800000,"Resale",103.8398541,1.2738137,"17 cantonment cl"," block 17"," singapore 080017","08","02","Central"
"3225",3225,3225,"  Blk 3 St. Georges Road Singapore","3-Room","Improved"," Built-1976","59 sqm / $453 psf(Built)",288000,"Resale",103.8612779,1.3228769,"3 st george's rd"," block 3"," singapore 320003","32","12","Central"
"3226",3226,3226,"  Blk 336 Ubi Avenue 1 Singapore","5-Room","Improved"," Built-1986","121 sqm / $403 psf(Built)",525000,"Resale",103.9020287,1.3258088,"336 ubi ave 1"," block 336"," singapore 400336","40","14","Central"
"3227",3227,3227,"  Blk 50 Hoy Fatt Road Singapore","4-Room","Model A"," Built-1987","104 sqm / $518 psf(Built)",580000,"Resale",103.8110754,1.2876985,"50 hoy fatt rd"," block 50"," singapore 150050","15","03","Central"
"3228",3228,3228,"  Blk 90 Dawson Road Singapore","4-Room","Model A"," Built-2016","97 sqm / $905 psf(Built)",945000,"Resale",103.812228,1.2953402,"90 dawson rd"," singapore 142090"," singapore 142090","14","03","Central"
"3229",3229,3229,"  Blk 330 Ubi Avenue 1 Singapore","4-Room","Simplified"," Built-1985","84 sqm / $436 psf(Built)",395000,"Resale",103.9040224,1.3265291,"330 ubi ave 1"," block 330"," singapore 400330","40","14","Central"
"3230",3230,3230,"  Blk 547B Segar Road Singapore","4-Room","Model A"," Built-2015","92 sqm / $414 psf(Built)",410000,"Resale",103.7692895,1.3883496,"547b segar rd"," singapore"," singapore","",NA,NA
"3231",3231,3231,"  Blk 352 Clementi Avenue 2 Singapore","3-Room","New Generation"," Built-1978","67 sqm / $457 psf(Built)",330000,"Resale",103.7715916,1.3146428,"352 clementi ave 2"," block 352"," singapore 120352","12","05","West"
"3232",3232,3232,"  Blk 275A Natura Loft Singapore","5-Room","Improved"," Built-2011","120 sqm / $913 psf(Built)",1180000,"Resale",103.8437421,1.3560336,"273a bishan street 24"," singapore 571273"," singapore 571273","57","20","North-East"
"3233",3233,3233,"  Blk 164B Rivervale Crescent Singapore","3-Room","Model A(modified)"," Built-2017","67 sqm / $520 psf(Built)",375000,"Resale",103.9074455,1.3894043,"164 rivervale cres"," singapore 543162"," singapore 543162","54","19","North-East"
"3234",3234,3234,"  Blk 93 Dawson Road Singapore","5-Room","Improved"," Built-2016","99 sqm / $1,013 psf(Built)",1080000,"Resale",103.8116287,1.294954,"93 dawson rd"," singapore 141092"," singapore 141092","14","03","Central"
"3235",3235,3235,"  Blk 347 Clementi Avenue 5 Singapore","4-Room","New Generation"," Built-1979","92 sqm / $484 psf(Built)",480000,"Resale",103.7706075,1.3171849,"347 clementi ave 5"," singapore 120347"," singapore 120347","12","05","West"
"3236",3236,3236,"  Blk 93 Dawson Road Singapore","5-Room","Improved"," Built-2016","99 sqm / $1,013 psf(Built)",1080000,"Resale",103.8116287,1.294954,"93 dawson rd"," singapore 141092"," singapore 141092","14","03","Central"
"3237",3237,3237,"  Blk 18B Circuit Road Singapore","4-Room","Model A"," Built-2015","93 sqm / $719 psf(Built)",720000,"Resale",103.8880737,1.3294743,"18b circuit rd"," singapore 372018"," singapore 372018","37","13","Central"
"3238",3238,3238,"  Blk 74 Bedok North Road Singapore","3-Room","Improved"," Built-1978","59 sqm / $417 psf(Built)",265000,"Resale",103.9420891,1.3274812,"74 bedok north rd"," block 74"," singapore 460074","46","16","East"
"3239",3239,3239,"  Blk 472 Segar Road Singapore","5-Room","Improved"," Built-2002","110 sqm / $370 psf(Built)",438888,"Resale",103.7725926,1.3879409,"472 segar rd"," block 472"," singapore 670472","67","23","West"
"3240",3240,3240,"  Blk 803 Woodlands Street 81 Singapore","Multi-Gen/Jumbo","Jumbo"," Built-1994","189 sqm / $383 psf(Built)",780000,"Resale",103.7869997,1.4404268,"803 woodlands street 81"," singapore 730803"," singapore 730803","73","25","North"
"3241",3241,3241,"  Blk 18B Circuit Road Singapore","4-Room","Model A"," Built-2015","93 sqm / $719 psf(Built)",720000,"Resale",103.8880737,1.3294743,"18b circuit rd"," singapore 372018"," singapore 372018","37","13","Central"
"3242",3242,3242,"  Blk 74 Bedok North Road Singapore","3-Room","Improved"," Built-1978","59 sqm / $417 psf(Built)",265000,"Resale",103.9420891,1.3274812,"74 bedok north rd"," block 74"," singapore 460074","46","16","East"
"3243",3243,3243,"  Blk 91 Dawson Road Singapore","5-Room","Improved"," Built-2016","99 sqm / $1,058 psf(Built)",1128000,"Resale",103.8124286,1.2953426,"91 dawson rd"," singapore 144091"," singapore 144091","14","03","Central"
"3244",3244,3244,"  Blk 169 Stirling Road Singapore","3-Room","Improved"," Built-1970","60 sqm / $445 psf(Built)",288000,"Resale",103.8031098,1.2904595,"169 stirling rd"," singapore 140169"," singapore 140169","14","03","Central"
"3245",3245,3245,"  Blk 7 Haig Road Singapore","5-Room","Improved"," Built-1976","118 sqm / $531 psf(Built)",675000,"Resale",103.8968623,1.3137743,"7 haig rd"," block 7"," singapore 430007","43","15","East"
"3246",3246,3246,"  Blk 308C Punggol Walk Singapore","4-Room","Model A"," Built-2016","91 sqm / $538 psf(Built)",528000,"Resale",103.8991162,1.4080103,"308c punggol walk"," singapore 823308"," singapore 823308","82","19","North-East"
"3247",3247,3247,"  Blk 50 Commonwealth 10 Singapore","3-Room","Model A"," Built-2015","68 sqm / $751 psf(Built)",550000,"Resale",103.7971055,1.3010593,"50 commonwealth dr"," singapore 142050"," singapore 142050","14","03","Central"
"3248",3248,3248,"  Blk 761 Yishun Street 72 Singapore","3-Room","Simplified"," Built-1986","63 sqm / $442 psf(Built)",300000,"Resale",103.8332861,1.4254679,"761 yishun street 72"," singapore 760761"," singapore 760761","76","27","North"
"3249",3249,3249,"  Blk 32 Holland Close Singapore","3-Room","Improved"," Built-1974","59 sqm / $565 psf(Built)",359000,"Resale",103.7965865,1.3065045,"32 holland cl"," block 32"," singapore 270032","27","10","Central"
"3250",3250,3250,"  Blk 49 Dorset Road Singapore","3-Room","New Generation(modified)"," Built-1979","68 sqm / $458 psf(Built)",335000,"Resale",103.8500142,1.3128773,"49 dorset rd"," singapore"," singapore","",NA,NA
"3251",3251,3251,"  Blk 49 Whampoa South Singapore","4-Room","Improved"," Built-1974","87 sqm / $427 psf(Built)",400000,"Resale",103.866396,1.324448,"49 whampoa s"," singapore 330049"," singapore 330049","33","12","Central"
"3252",3252,3252,"  Blk 234 Simei Street 4 Singapore","4-Room","Model A"," Built-1988","104 sqm / $402 psf(Built)",450000,"Resale",103.9553243,1.343429,"234 simei street 4"," block 234"," singapore 520234","52","18","East"
"3253",3253,3253,"  Blk 308C Punggol Walk Singapore","4-Room","Model A"," Built-2016","92 sqm / $606 psf(Built)",600000,"Resale",103.8991162,1.4080103,"308c punggol walk"," singapore 823308"," singapore 823308","82","19","North-East"
"3254",3254,3254,"  Blk 157 Mei Ling Street Singapore","3-Room","Improved"," Built-1970","69 sqm / $457 psf(Built)",340000,"Resale",103.8035591,1.2930056,"157 mei ling st"," block 157"," singapore 140157","14","03","Central"
"3255",3255,3255,"  Blk 109 Simei Street 1 Singapore","4-Room","Model A"," Built-1988","104 sqm / $482 psf(Built)",540000,"Resale",103.9501796,1.3422697,"109 simei street 1"," block 109"," singapore 520109","52","18","East"
"3256",3256,3256,"  Blk 93 Dawson Road Singapore","5-Room","Improved"," Built-2016","99 sqm / $1,013 psf(Built)",1080000,"Resale",103.8116287,1.294954,"93 dawson rd"," singapore 141092"," singapore 141092","14","03","Central"
"3257",3257,3257,"  Blk 28B Dover Crescent Singapore","3-Room","Model A"," Built-2012","70 sqm / $754 psf(Built)",568000,"Resale",103.7819406,1.3053608,"28b dover cres"," singapore 132028"," singapore 132028","13","05","West"
"3258",3258,3258,"  Blk 164B Rivervale Crescent Singapore","3-Room","Model A(modified)"," Built-2017","67 sqm / $520 psf(Built)",375000,"Resale",103.9074455,1.3894043,"164 rivervale cres"," singapore 543162"," singapore 543162","54","19","North-East"
"3259",3259,3259,"  Blk 18 Marine Terrace Singapore","4-Room","Model A"," Built-1975","88 sqm / $473 psf(Built)",448000,"Resale",103.9141272,1.3032478,"18 marine terrace"," block 18"," singapore 440018","44","15","East"
"3260",3260,3260,"  Blk 352 Clementi Avenue 2 Singapore","3-Room","New Generation"," Built-1978","67 sqm / $457 psf(Built)",330000,"Resale",103.7715916,1.3146428,"352 clementi ave 2"," block 352"," singapore 120352","12","05","West"
"3261",3261,3261,"  Blk 49 Whampoa South Singapore","4-Room","Improved"," Built-1974","87 sqm / $427 psf(Built)",400000,"Resale",103.866396,1.324448,"49 whampoa s"," singapore 330049"," singapore 330049","33","12","Central"
"3262",3262,3262,"  Blk 223A Jurong East Street 21 Singapore","Multi-Gen/Jumbo","Multi Generation"," Built-1993","135 sqm / $440 psf(Built)",639000,"Resale",103.7366551,1.3413966,"223a jurong east street 21"," block 223a"," singapore 601223","60","22","West"
"3263",3263,3263,"  Blk 518 Jurong West Street 52 Singapore","3-Room","Model A"," Built-1984","73 sqm / $431 psf(Built)",339000,"Resale",103.7180135,1.345173,"518 jurong west street 52"," block 518"," singapore 640518","64","22","West"
"3264",3264,3264,"  Blk 38 Lorong 5 Toa Payoh Singapore","3-Room","Improved"," Built-1970","65 sqm / $428 psf(Built)",300000,"Resale",103.855095,1.3353723,"38 lor 5 toa payoh"," block 38"," singapore 310038","31","12","Central"
"3265",3265,3265,"  Blk 50 Commonwealth 10 Singapore","3-Room","Model A"," Built-2015","68 sqm / $751 psf(Built)",550000,"Resale",103.7971055,1.3010593,"50 commonwealth dr"," singapore 142050"," singapore 142050","14","03","Central"
"3266",3266,3266,"  Blk 2 Holland Avenue Singapore","3-Room","Improved"," Built-1974","65 sqm / $542 psf(Built)",380000,"Resale",103.7960431,1.3092147,"2 holland ave"," block 2"," singapore 271002","27","10","Central"
"3267",3267,3267,"  Blk 3 St. Georges Road Singapore","3-Room","Improved"," Built-1976","59 sqm / $453 psf(Built)",288000,"Resale",103.8612779,1.3228769,"3 st george's rd"," block 3"," singapore 320003","32","12","Central"
"3268",3268,3268,"  Blk 312C Sumang Link Singapore","4-Room","Model A"," Built-2015","92 sqm / $462 psf(Built)",458000,"Resale",103.9017115,1.4102964,"312 sumang link"," singapore 821313"," singapore 821313","82","19","North-East"
"3269",3269,3269,"  Blk 702 West Coast Road Singapore","3-Room","New Generation"," Built-1980","67 sqm / $429 psf(Built)",310000,"Resale",103.7610952,1.3072883,"702 west coast rd"," block 702"," singapore 120702","12","05","West"
"3270",3270,3270,"  Blk 7 Haig Road Singapore","5-Room","Improved"," Built-1976","118 sqm / $531 psf(Built)",675000,"Resale",103.8968623,1.3137743,"7 haig rd"," block 7"," singapore 430007","43","15","East"
"3271",3271,3271,"  Blk 308C Punggol Walk Singapore","4-Room","Model A"," Built-2016","91 sqm / $538 psf(Built)",528000,"Resale",103.8991162,1.4080103,"308c punggol walk"," singapore 823308"," singapore 823308","82","19","North-East"
"3272",3272,3272,"  Blk 360C Admiralty Drive Singapore","HDB Executive","Apartment"," Built-2001","131 sqm / $460 psf(Built)",650000,"Resale",103.8148111,1.4485591,"360c admiralty dr"," block 360c"," singapore 753360","75","27","North"
"3273",3273,3273,"  Blk 803A Keat Hong Close Singapore","4-Room","Model A"," Built-2015","93 sqm / $429 psf(Built)",430000,"Resale",103.7426289,1.3739689,"803a keat hong cl"," singapore 683805"," singapore 683805","68","23","West"
"3274",3274,3274,"  Blk 28B Dover Crescent Singapore","3-Room","Model A"," Built-2012","70 sqm / $754 psf(Built)",568000,"Resale",103.7819406,1.3053608,"28b dover cres"," singapore 132028"," singapore 132028","13","05","West"
"3275",3275,3275,"  Blk 457 Pasir Ris Drive 4 Singapore","HDB Executive","Apartment"," Built-1992","145 sqm / $402 psf(Built)",628000,"Resale",103.9594946,1.3719553,"457 pasir ris drive 4"," block 457"," singapore 510457","51","18","East"
"3276",3276,3276,"  Blk 195A Punggol Road Singapore","4-Room","Model A"," Built-2007","90 sqm / $480 psf(Built)",465000,"Resale",103.9062046,1.4015688,"195a punggol rd"," singapore 821195"," singapore 821195","82","19","North-East"
"3277",3277,3277,"  Blk 489B Choa Chu Kang Avenue 5 Singapore","5-Room","Improved"," Built-2016","113 sqm / $448 psf(Built)",545000,"Resale",103.7398008,1.3756194,"489b choa chu kang ave 5"," singapore 684489"," singapore 684489","68","23","West"
"3278",3278,3278,"  Blk 303 Ang Mo Kio Avenue 1 Singapore","4-Room","New Generation"," Built-1977","97 sqm / $478 psf(Built)",500000,"Resale",103.845221,1.3667715,"303 ang mo kio ave 1"," block 303"," singapore 560303","56","20","North-East"
"3279",3279,3279,"  Blk 330 Ubi Avenue 1 Singapore","4-Room","Simplified"," Built-1985","84 sqm / $436 psf(Built)",395000,"Resale",103.9040224,1.3265291,"330 ubi ave 1"," block 330"," singapore 400330","40","14","Central"
"3280",3280,3280,"  Blk 313C Sumang Link Singapore","4-Room","Model A"," Built-2015","92 sqm / $479 psf(Built)",475000,"Resale",103.901761,1.4106679,"313c sumang link"," singapore 821313"," singapore 821313","82","19","North-East"
"3281",3281,3281,"  Blk 406 Tampines Street 41 Singapore","3-Room","Simplified"," Built-1986","64 sqm / $522 psf(Built)",360000,"Resale",103.945919,1.3581418,"406 tampines street 41"," block 406"," singapore 520406","52","18","East"
"3282",3282,3282,"  Blk 93 Bedok North Avenue 4 Singapore","4-Room","New Generation"," Built-1979","92 sqm / $392 psf(Built)",388888,"Resale",103.9414999,1.3329353,"93 bedok north ave 4"," block 93"," singapore 460093","46","16","East"
"3283",3283,3283,"  Blk 50 Commonwealth 10 Singapore","3-Room","Model A"," Built-2015","68 sqm / $751 psf(Built)",550000,"Resale",103.7971055,1.3010593,"50 commonwealth dr"," singapore 142050"," singapore 142050","14","03","Central"
"3284",3284,3284,"  Blk 560 Pasir Ris Street 51 Singapore","5-Room","Improved"," Built-1993","121 sqm / $382 psf(Built)",498000,"Resale",103.9504289,1.3667367,"560 pasir ris street 51"," block 560"," singapore 510560","51","18","East"
"3285",3285,3285,"  Blk 342 Ubi Avenue 1 Singapore","3-Room","Standard"," Built-1985","64 sqm / $442 psf(Built)",305000,"Resale",103.9011225,1.3265457,"342 ubi ave 1"," block 342"," singapore 400342","40","14","Central"
"3286",3286,3286,"  Blk 347 Clementi Avenue 5 Singapore","4-Room","New Generation"," Built-1979","92 sqm / $484 psf(Built)",480000,"Resale",103.7706075,1.3171849,"347 clementi ave 5"," singapore 120347"," singapore 120347","12","05","West"
"3287",3287,3287,"  Blk 223A Jurong East Street 21 Singapore","Multi-Gen/Jumbo","Multi Generation"," Built-1993","135 sqm / $440 psf(Built)",639000,"Resale",103.7366551,1.3413966,"223a jurong east street 21"," block 223a"," singapore 601223","60","22","West"
"3288",3288,3288,"  Blk 702 West Coast Road Singapore","3-Room","New Generation"," Built-1980","67 sqm / $429 psf(Built)",310000,"Resale",103.7610952,1.3072883,"702 west coast rd"," block 702"," singapore 120702","12","05","West"
"3289",3289,3289,"  Blk 312C Sumang Link Singapore","4-Room","Model A"," Built-2015","92 sqm / $462 psf(Built)",458000,"Resale",103.9017115,1.4102964,"312 sumang link"," singapore 821313"," singapore 821313","82","19","North-East"
"3290",3290,3290,"  Blk 167 Bishan Street 13 Singapore","4-Room","Model A"," Built-1988","103 sqm / $450 psf(Built)",499111,"Resale",103.8555479,1.3479618,"167 bishan street 13"," block 167"," singapore 570167","57","20","North-East"
"3291",3291,3291,"  Blk 803A Keat Hong Close Singapore","4-Room","Model A"," Built-2015","93 sqm / $429 psf(Built)",430000,"Resale",103.7426289,1.3739689,"803a keat hong cl"," singapore 683805"," singapore 683805","68","23","West"
"3292",3292,3292,"  Blk 406 Tampines Street 41 Singapore","3-Room","Simplified"," Built-1986","64 sqm / $522 psf(Built)",360000,"Resale",103.945919,1.3581418,"406 tampines street 41"," block 406"," singapore 520406","52","18","East"
"3293",3293,3293,"  Blk 489B Choa Chu Kang Avenue 5 Singapore","5-Room","Improved"," Built-2016","113 sqm / $448 psf(Built)",545000,"Resale",103.7398008,1.3756194,"489b choa chu kang ave 5"," singapore 684489"," singapore 684489","68","23","West"
"3294",3294,3294,"  Blk 89 Dawson Road Singapore","4-Room","Standard"," Built-2016","87 sqm",NA,"Resale",103.8118373,1.2953964,"89 dawson rd"," singapore 142089"," singapore 142089","14","03","Central"
"3295",3295,3295,"  Blk 349 Clementi Avenue 2 Singapore","4-Room","Improved"," Built-1978","92 sqm / $444 psf(Built)",440000,"Resale",103.7710535,1.3159413,"349 clementi ave 2"," block 349"," singapore 120349","12","05","West"
"3296",3296,3296,"  Blk 37 Jalan Rumah Tinggi Singapore","Multi-Gen/Jumbo","Multi Generation"," Built-1969","106 sqm / $687 psf(Built)",785000,"Resale",103.8091736,1.2893178,"37 jln rumah tinggi"," block 37"," singapore 150037","15","03","Central"
"3297",3297,3297,"  Blk 7 Haig Road Singapore","5-Room","Improved"," Built-1976","118 sqm / $531 psf(Built)",675000,"Resale",103.8968623,1.3137743,"7 haig rd"," block 7"," singapore 430007","43","15","East"
"3298",3298,3298,"  Blk 93 Dawson Road Singapore","5-Room","Improved"," Built-2016","99 sqm / $1,013 psf(Built)",1080000,"Resale",103.8116287,1.294954,"93 dawson rd"," singapore 141092"," singapore 141092","14","03","Central"
