address,flat_type,avg resale price,lon,lat
497A TAMPINES ST 45 SINGAPORE,5 ROOM,510000,103.958588,1.3593667
497A TAMPINES ST 45 SINGAPORE,EXECUTIVE,570000,103.958588,1.3593667
497B TAMPINES ST 45 SINGAPORE,4 ROOM,428571.4285714286,103.9579987,1.3586014
497B TAMPINES ST 45 SINGAPORE,5 ROOM,539296,103.9579987,1.3586014
497C TAMPINES ST 45 SINGAPORE,4 ROOM,441600,103.958588,1.3582685
497C TAMPINES ST 45 SINGAPORE,5 ROOM,542666.6666666666,103.958588,1.3582685
497D TAMPINES ST 45 SINGAPORE,5 ROOM,519629.3333333333,103.9591319,1.358851
497D TAMPINES ST 45 SINGAPORE,EXECUTIVE,607314.6666666666,103.9591319,1.358851
497F TAMPINES ST 45 SINGAPORE,5 ROOM,520000,103.9590413,1.35973
497F TAMPINES ST 45 SINGAPORE,EXECUTIVE,595000,103.9590413,1.35973
497G TAMPINES ST 45 SINGAPORE,4 ROOM,422142.85714285716,103.9596759,1.360312
497G TAMPINES ST 45 SINGAPORE,5 ROOM,527500,103.9596759,1.360312
497H TAMPINES ST 45 SINGAPORE,4 ROOM,415314.6666666667,103.9600385,1.3597974
497H TAMPINES ST 45 SINGAPORE,5 ROOM,543333.3333333334,103.9600385,1.3597974
497J TAMPINES ST 45 SINGAPORE,EXECUTIVE,610600,103.9594946,1.3592149
498 JURONG WEST ST 41 SINGAPORE,3 ROOM,240500,103.7245304,1.348725
498 JURONG WEST ST 41 SINGAPORE,4 ROOM,318000,103.7245304,1.348725
498A TAMPINES ST 45 SINGAPORE,4 ROOM,421666.6666666667,103.957859,1.36169
498A TAMPINES ST 45 SINGAPORE,EXECUTIVE,588888,103.957859,1.36169
498B TAMPINES ST 45 SINGAPORE,4 ROOM,427666.6666666667,103.958546,1.3610514
498B TAMPINES ST 45 SINGAPORE,5 ROOM,508333.3333333333,103.958546,1.3610514
498B TAMPINES ST 45 SINGAPORE,EXECUTIVE,626000,103.958546,1.3610514
498D TAMPINES ST 45 SINGAPORE,4 ROOM,431250,103.959508,1.361105
498D TAMPINES ST 45 SINGAPORE,EXECUTIVE,623000,103.959508,1.361105
498E TAMPINES ST 45 SINGAPORE,5 ROOM,505000,103.959052,1.36156
498E TAMPINES ST 45 SINGAPORE,EXECUTIVE,620000,103.959052,1.36156
498F TAMPINES ST 45 SINGAPORE,4 ROOM,410000,103.958585,1.361906
498F TAMPINES ST 45 SINGAPORE,5 ROOM,509833.3333333333,103.958585,1.361906
498F TAMPINES ST 45 SINGAPORE,EXECUTIVE,720000,103.958585,1.361906
498G TAMPINES ST 45 SINGAPORE,4 ROOM,434333.3333333333,103.958136,1.362376
498G TAMPINES ST 45 SINGAPORE,5 ROOM,520000,103.958136,1.362376
498H TAMPINES ST 45 SINGAPORE,5 ROOM,495000,103.957455,1.362981
498H TAMPINES ST 45 SINGAPORE,EXECUTIVE,718000,103.957455,1.362981
498J TAMPINES ST 45 SINGAPORE,4 ROOM,434000,103.956916,1.363309
498J TAMPINES ST 45 SINGAPORE,5 ROOM,525000,103.956916,1.363309
498J TAMPINES ST 45 SINGAPORE,EXECUTIVE,655000,103.956916,1.363309
498L TAMPINES ST 45 SINGAPORE,4 ROOM,423000,103.957296,1.362396
498L TAMPINES ST 45 SINGAPORE,EXECUTIVE,708000,103.957296,1.362396
498M TAMPINES ST 45 SINGAPORE,4 ROOM,424000,103.957859,1.36169
498M TAMPINES ST 45 SINGAPORE,5 ROOM,506000,103.957859,1.36169
498M TAMPINES ST 45 SINGAPORE,EXECUTIVE,619000,103.957859,1.36169
499A TAMPINES AVE 9 SINGAPORE,2 ROOM,266981.8181818182,103.9562951,1.3592121
499A TAMPINES AVE 9 SINGAPORE,3 ROOM,380148,103.9562951,1.3592121
499B TAMPINES AVE 9 SINGAPORE,2 ROOM,256555.55555555556,103.9563219,1.3588753
499B TAMPINES AVE 9 SINGAPORE,3 ROOM,381874.875,103.9563219,1.3588753
4A BOON TIONG RD SINGAPORE,5 ROOM,911700,103.8325399,1.2866293
4B BOON TIONG RD SINGAPORE,4 ROOM,792166.6666666666,103.8319965,1.2866323
4B BOON TIONG RD SINGAPORE,5 ROOM,840562.6666666666,103.8319965,1.2866323
4B ST. GEORGE'S LANE SINGAPORE,4 ROOM,513777.6,103.8602587,1.3222424
4B ST. GEORGE'S LANE SINGAPORE,5 ROOM,631200,103.8602587,1.3222424
4C ST. GEORGE'S LANE SINGAPORE,4 ROOM,599999.5,103.8607188,1.3224552
4C ST. GEORGE'S LANE SINGAPORE,5 ROOM,716377.6,103.8607188,1.3224552
5 BEDOK STH AVE 2 SINGAPORE,4 ROOM,336428.5714285714,103.9342678,1.3220634
5 BOON KENG RD SINGAPORE,4 ROOM,617000,103.8604412,1.316755
5 CHANGI VILLAGE RD SINGAPORE,3 ROOM,272816.6666666667,103.986908,1.3887838
5 DELTA AVE SINGAPORE,4 ROOM,605300,103.827649,1.292287
5 DOVER CRES SINGAPORE,3 ROOM,349090.9090909091,103.7827329,1.3040211
5 DOVER CRES SINGAPORE,4 ROOM,510000,103.7827329,1.3040211
5 EVERTON PK SINGAPORE,3 ROOM,445000,103.8394141,1.276695
5 EVERTON PK SINGAPORE,5 ROOM,728000,103.8394141,1.276695
5 FARRER RD SINGAPORE,5 ROOM,864714.2857142857,103.8073149,1.3164689
5 GHIM MOH RD SINGAPORE,3 ROOM,328555.55555555556,103.7883466,1.312624
5 HAIG RD SINGAPORE,4 ROOM,480250,103.8966141,1.3125517
5 HOLLAND CL SINGAPORE,4 ROOM,583000,103.7962242,1.3075308
5 JLN BATU SINGAPORE,3 ROOM,298285.71428571426,103.8839963,1.3015525
5 LOR LEW LIAN SINGAPORE,3 ROOM,318990.6666666667,103.8768157,1.3500532
5 MARINE TER SINGAPORE,3 ROOM,398000,103.9173445,1.3045825
5 MARSILING DR SINGAPORE,4 ROOM,248538.46153846153,103.7750008,1.4394594
5 PINE CL SINGAPORE,4 ROOM,635000,103.8829033,1.3071879
5 PINE CL SINGAPORE,5 ROOM,826666.6666666666,103.8829033,1.3071879
5 ST. GEORGE'S LANE SINGAPORE,3 ROOM,357333.3333333333,103.8597152,1.3233431
5 ST. GEORGE'S LANE SINGAPORE,4 ROOM,457000,103.8597152,1.3233431
5 TECK WHYE AVE SINGAPORE,3 ROOM,257714.2857142857,103.7534911,1.3821154
5 TECK WHYE AVE SINGAPORE,4 ROOM,336000,103.7534911,1.3821154
5 TELOK BLANGAH CRES SINGAPORE,3 ROOM,311333.3333333333,103.8192261,1.2788063
5 TG PAGAR PLAZA SINGAPORE,3 ROOM,466600,103.8429313,1.2762569
5 TOH YI DR SINGAPORE,4 ROOM,709000,103.7746733,1.3381784
5 TOH YI DR SINGAPORE,5 ROOM,811000,103.7746733,1.3381784
5 UPP ALJUNIED LANE SINGAPORE,3 ROOM,230555.55555555556,103.879825,1.3337035
50 CHAI CHEE ST SINGAPORE,3 ROOM,271005,103.9225179,1.3293183
50 CHAI CHEE ST SINGAPORE,4 ROOM,367000,103.9225179,1.3293183
50 CIRCUIT RD SINGAPORE,3 ROOM,221196.55555555556,103.8857179,1.3249509
50 COMMONWEALTH DR SINGAPORE,3 ROOM,549529.4117647059,103.7972203,1.3011602
50 COMMONWEALTH DR SINGAPORE,4 ROOM,788928.5714285715,103.7972203,1.3011602
50 COMMONWEALTH DR SINGAPORE,5 ROOM,1060809.7777777778,103.7972203,1.3011602
50 DORSET RD SINGAPORE,3 ROOM,356928.5714285714,103.8509279,1.3132225
50 HAVELOCK RD SINGAPORE,2 ROOM,217800,103.8268338,1.2898051
50 HOY FATT RD SINGAPORE,4 ROOM,510592,103.81107539999999,1.2876985
50 HOY FATT RD SINGAPORE,5 ROOM,622722,103.81107539999999,1.2876985
50 LOR 5 TOA PAYOH SINGAPORE,5 ROOM,642777.6,103.8526491,1.33707
50 MOH GUAN TER SINGAPORE,3 ROOM,641428.5714285715,103.8304773,1.2841556
50 SIMS DR SINGAPORE,5 ROOM,576000,103.8783809,1.3165098
50 STRATHMORE AVE SINGAPORE,4 ROOM,713888.2222222222,103.8086755,1.2938915
50 STRATHMORE AVE SINGAPORE,5 ROOM,843750,103.8086755,1.2938915
50 TEBAN GDNS RD SINGAPORE,EXECUTIVE,583615.3846153846,103.7378317,1.3205935
50 TELOK BLANGAH DR SINGAPORE,4 ROOM,482125,103.8100803,1.2730871
500 PASIR RIS ST 52 SINGAPORE,EXECUTIVE,654600,103.9460415,1.376168
500 SERANGOON NTH AVE 4 SINGAPORE,5 ROOM,493361,103.8757737,1.3748147
501 ANG MO KIO AVE 5 SINGAPORE,5 ROOM,540555.5555555555,103.8488444,1.3759816
501 BEDOK NTH ST 3 SINGAPORE,3 ROOM,246520,103.9311056,1.331615
501 BISHAN ST 11 SINGAPORE,4 ROOM,735600,103.849097,1.348388
501 BT BATOK ST 52 SINGAPORE,3 ROOM,260000,103.7550335,1.3514774
501 BT BATOK ST 52 SINGAPORE,4 ROOM,338666.6666666667,103.7550335,1.3514774
501 CHOA CHU KANG ST 51 SINGAPORE,4 ROOM,341666.6666666667,103.7431041,1.3894906
501 CHOA CHU KANG ST 51 SINGAPORE,5 ROOM,414000,103.7431041,1.3894906
501 HOUGANG AVE 8 SINGAPORE,3 ROOM,284500,103.8868958,1.3721664
501 JELAPANG RD SINGAPORE,4 ROOM,352307.6923076923,103.7669796,1.3834286
501 JELAPANG RD SINGAPORE,5 ROOM,508000,103.7669796,1.3834286
501 JURONG WEST ST 51 SINGAPORE,3 ROOM,265000,103.719164,1.3500718
501 PASIR RIS ST 52 SINGAPORE,EXECUTIVE,673000,103.9464058,1.3760148
501 SERANGOON NTH AVE 4 SINGAPORE,5 ROOM,490750,103.87600019999999,1.3743005
501 TAMPINES CTRL 1 SINGAPORE,4 ROOM,500000,103.9458417,1.3548409
501 TAMPINES CTRL 1 SINGAPORE,5 ROOM,550000,103.9458417,1.3548409
501 WOODLANDS DR 14 SINGAPORE,4 ROOM,360000,103.7919684,1.4328637
501 WOODLANDS DR 14 SINGAPORE,5 ROOM,421400,103.7919684,1.4328637
501A WELLINGTON CIRCLE SINGAPORE,4 ROOM,339200,103.8207431,1.451679
501A WELLINGTON CIRCLE SINGAPORE,5 ROOM,394285.71428571426,103.8207431,1.451679
501B WELLINGTON CIRCLE SINGAPORE,4 ROOM,342200,103.8214902,1.4521332
501B WELLINGTON CIRCLE SINGAPORE,5 ROOM,393194,103.8214902,1.4521332
501C WELLINGTON CIRCLE SINGAPORE,4 ROOM,349625,103.8217619,1.451691
501C WELLINGTON CIRCLE SINGAPORE,5 ROOM,401577.6,103.8217619,1.451691
501D WELLINGTON CIRCLE SINGAPORE,EXECUTIVE,498250,103.8223959,1.4510263
502 ANG MO KIO AVE 5 SINGAPORE,3 ROOM,322454.54545454547,103.8498409,1.3758291
502 ANG MO KIO AVE 5 SINGAPORE,4 ROOM,335000,103.8498409,1.3758291
502 BEDOK NTH ST 3 SINGAPORE,3 ROOM,246771.55555555556,103.9312118,1.331641
502 BISHAN ST 11 SINGAPORE,4 ROOM,625000,103.8483454,1.3485995
502 CHOA CHU KANG ST 51 SINGAPORE,5 ROOM,433962.6666666667,103.7434209,1.3891221
502 HOUGANG AVE 8 SINGAPORE,4 ROOM,340000,103.8868168,1.3727349
502 HOUGANG AVE 8 SINGAPORE,5 ROOM,485000,103.8868168,1.3727349
502 JELAPANG RD SINGAPORE,4 ROOM,366900,103.766708,1.3840167
502 JELAPANG RD SINGAPORE,5 ROOM,466250,103.766708,1.3840167
502 JURONG WEST AVE 1 SINGAPORE,3 ROOM,279250,103.7181955,1.3504465
502 PASIR RIS ST 52 SINGAPORE,EXECUTIVE,687000,103.945987,1.3754779
502 SERANGOON NTH AVE 4 SINGAPORE,5 ROOM,488000,103.8762041,1.3747938
502 WOODLANDS DR 14 SINGAPORE,5 ROOM,427000,103.7917873,1.4332317
502A WELLINGTON CIRCLE SINGAPORE,EXECUTIVE,480600,103.8212412,1.4511253
502A WOODLANDS DR 14 SINGAPORE,4 ROOM,342928.5714285714,103.7913346,1.4333079
502A WOODLANDS DR 14 SINGAPORE,5 ROOM,417000,103.7913346,1.4333079
503 ANG MO KIO AVE 5 SINGAPORE,3 ROOM,275687.5,103.848935,1.3754681
503 ANG MO KIO AVE 5 SINGAPORE,4 ROOM,411888,103.848935,1.3754681
503 BEDOK NTH ST 3 SINGAPORE,3 ROOM,245699.29411764705,103.9324581,1.3314692
503 BISHAN ST 11 SINGAPORE,4 ROOM,642333.3333333334,103.8480291,1.3489574
503 BT BATOK ST 52 SINGAPORE,3 ROOM,259500,103.7539472,1.3515578
503 CHOA CHU KANG ST 51 SINGAPORE,5 ROOM,390000,103.7424253,1.3883947
503 HOUGANG AVE 8 SINGAPORE,4 ROOM,348200,103.887598,1.373719
503 HOUGANG AVE 8 SINGAPORE,5 ROOM,519444,103.887598,1.373719
503 JELAPANG RD SINGAPORE,EXECUTIVE,640288.8,103.7664364,1.3845315
503 JURONG WEST AVE 1 SINGAPORE,3 ROOM,282500,103.717924,1.3500085
503 TAMPINES CTRL 1 SINGAPORE,4 ROOM,481428.5714285714,103.9456697,1.3564777
503 TAMPINES CTRL 1 SINGAPORE,5 ROOM,550000,103.9456697,1.3564777
503 WOODLANDS DR 14 SINGAPORE,4 ROOM,350000,103.7916062,1.4325723
503 WOODLANDS DR 14 SINGAPORE,5 ROOM,415444.44444444444,103.7916062,1.4325723
503A CANBERRA LINK SINGAPORE,EXECUTIVE,508666.6666666667,103.8216714,1.4505169
503B CANBERRA LINK SINGAPORE,4 ROOM,347629.3333333333,103.8220106,1.4501299
503B CANBERRA LINK SINGAPORE,5 ROOM,414750,103.8220106,1.4501299
503C CANBERRA LINK SINGAPORE,4 ROOM,330000,103.8226676,1.4505841
503C CANBERRA LINK SINGAPORE,5 ROOM,395722,103.8226676,1.4505841
504 ANG MO KIO AVE 8 SINGAPORE,3 ROOM,284916.6666666667,103.848935,1.3748087
504 ANG MO KIO AVE 8 SINGAPORE,5 ROOM,646000,103.848935,1.3748087
504 ANG MO KIO AVE 8 SINGAPORE,EXECUTIVE,850888,103.848935,1.3748087
504 BEDOK NTH ST 3 SINGAPORE,3 ROOM,247600,103.9323222,1.3318724
504 BT BATOK ST 52 SINGAPORE,3 ROOM,248714.2857142857,103.7551236,1.3519793
504 CHOA CHU KANG ST 51 SINGAPORE,4 ROOM,328833.3333333333,103.7426289,1.3891451
504 CHOA CHU KANG ST 51 SINGAPORE,5 ROOM,423944,103.7426289,1.3891451
504 HOUGANG AVE 8 SINGAPORE,4 ROOM,339600,103.888187,1.3734591
504 HOUGANG AVE 8 SINGAPORE,5 ROOM,525666.6666666666,103.888187,1.3734591
504 JELAPANG RD SINGAPORE,4 ROOM,338000,103.7670046,1.3846114
504 JELAPANG RD SINGAPORE,5 ROOM,477500,103.7670046,1.3846114
504 JURONG WEST ST 51 SINGAPORE,3 ROOM,286857.14285714284,103.718993,1.3495929
504 PASIR RIS ST 52 SINGAPORE,EXECUTIVE,622333.3333333334,103.9447406,1.3761262
504 SERANGOON NTH AVE 4 SINGAPORE,5 ROOM,502500,103.8761135,1.3735489
504 WOODLANDS DR 14 SINGAPORE,4 ROOM,335000,103.7913346,1.4329409
504 WOODLANDS DR 14 SINGAPORE,5 ROOM,407714.28571428574,103.7913346,1.4329409
504A MONTREAL DR SINGAPORE,EXECUTIVE,455977.6,103.823894,1.4513637
504A YISHUN ST 51 SINGAPORE,3 ROOM,305000,103.844134,1.4180172
504A YISHUN ST 51 SINGAPORE,4 ROOM,371375,103.844134,1.4180172
504A YISHUN ST 51 SINGAPORE,5 ROOM,539000,103.844134,1.4180172
504B MONTREAL DR SINGAPORE,4 ROOM,355400,103.8233016,1.4510207
504B MONTREAL DR SINGAPORE,5 ROOM,389333.3333333333,103.8233016,1.4510207
504B YISHUN ST 51 SINGAPORE,3 ROOM,315000,103.8439976,1.4175197
504B YISHUN ST 51 SINGAPORE,4 ROOM,394222,103.8439976,1.4175197
504B YISHUN ST 51 SINGAPORE,5 ROOM,537000,103.8439976,1.4175197
504C CANBERRA LINK SINGAPORE,4 ROOM,337666.6666666667,103.8234827,1.450212
504C CANBERRA LINK SINGAPORE,5 ROOM,395857.14285714284,103.8234827,1.450212
504C YISHUN ST 51 SINGAPORE,4 ROOM,400000,103.8434094,1.4181684
504C YISHUN ST 51 SINGAPORE,5 ROOM,542702.8,103.8434094,1.4181684
504D MONTREAL DR SINGAPORE,4 ROOM,334333.3333333333,103.8239356,1.4506496
504D MONTREAL DR SINGAPORE,5 ROOM,404857.14285714284,103.8239356,1.4506496
504D YISHUN ST 51 SINGAPORE,4 ROOM,397800,103.8437403,1.4184185
504D YISHUN ST 51 SINGAPORE,5 ROOM,520814.6666666667,103.8437403,1.4184185
505 ANG MO KIO AVE 8 SINGAPORE,3 ROOM,305444.44444444444,103.8502032,1.3748745
505 BEDOK NTH AVE 3 SINGAPORE,5 ROOM,540250,103.9333872,1.331848
505 BT BATOK ST 52 SINGAPORE,3 ROOM,250433.33333333334,103.7536754,1.3519153
505 CHOA CHU KANG ST 51 SINGAPORE,4 ROOM,331500,103.742199,1.389056
505 CHOA CHU KANG ST 51 SINGAPORE,5 ROOM,401571.4285714286,103.742199,1.389056
505 JELAPANG RD SINGAPORE,4 ROOM,343298,103.7674322,1.3842324
505 JELAPANG RD SINGAPORE,5 ROOM,441600,103.7674322,1.3842324
505 PASIR RIS ST 52 SINGAPORE,EXECUTIVE,658400,103.9451032,1.37671
505 SERANGOON NTH AVE 4 SINGAPORE,5 ROOM,494666.6666666667,103.8765665,1.3733997
505 TAMPINES CTRL 1 SINGAPORE,4 ROOM,502000,103.9451712,1.3554923
505 TAMPINES CTRL 1 SINGAPORE,5 ROOM,550000,103.9451712,1.3554923
505 WEST COAST DR SINGAPORE,3 ROOM,285000,103.759941,1.312326
505 WOODLANDS DR 14 SINGAPORE,4 ROOM,339694,103.7911535,1.4321347
505 WOODLANDS DR 14 SINGAPORE,5 ROOM,450250,103.7911535,1.4321347
505A YISHUN ST 51 SINGAPORE,3 ROOM,317666.6666666667,103.8447681,1.4188202
505A YISHUN ST 51 SINGAPORE,4 ROOM,380583.3333333333,103.8447681,1.4188202
505A YISHUN ST 51 SINGAPORE,5 ROOM,540000,103.8447681,1.4188202
505B YISHUN ST 51 SINGAPORE,3 ROOM,309500,103.8448671,1.4192489
505B YISHUN ST 51 SINGAPORE,4 ROOM,375000,103.8448671,1.4192489
505B YISHUN ST 51 SINGAPORE,5 ROOM,506857.14285714284,103.8448671,1.4192489
505C YISHUN ST 51 SINGAPORE,4 ROOM,402166.6666666667,103.8442246,1.4192636
505C YISHUN ST 51 SINGAPORE,5 ROOM,495000,103.8442246,1.4192636
505D YISHUN ST 51 SINGAPORE,4 ROOM,392600,103.8443714,1.4189346
505D YISHUN ST 51 SINGAPORE,5 ROOM,514984,103.8443714,1.4189346
506 ANG MO KIO AVE 8 SINGAPORE,3 ROOM,302400,103.8487538,1.3743701
506 ANG MO KIO AVE 8 SINGAPORE,4 ROOM,390000,103.8487538,1.3743701
506 BEDOK NTH AVE 3 SINGAPORE,5 ROOM,546987.5555555555,103.9337498,1.3322117
506 BISHAN ST 11 SINGAPORE,4 ROOM,719666.6666666666,103.8492973,1.3491697
506 BISHAN ST 11 SINGAPORE,5 ROOM,800000,103.8492973,1.3491697
506 BT BATOK ST 52 SINGAPORE,3 ROOM,248090.9090909091,103.75465,1.3522463
506 CHOA CHU KANG ST 51 SINGAPORE,4 ROOM,332666.6666666667,103.742199,1.389056
506 CHOA CHU KANG ST 51 SINGAPORE,5 ROOM,430750,103.742199,1.389056
506 HOUGANG AVE 8 SINGAPORE,4 ROOM,378180,103.8876207,1.3728214
506 JELAPANG RD SINGAPORE,4 ROOM,331000,103.7679754,1.3870152
506 JELAPANG RD SINGAPORE,5 ROOM,458666.6666666667,103.7679754,1.3870152
506 PASIR RIS ST 52 SINGAPORE,EXECUTIVE,627600,103.9447859,1.3770049
506 SERANGOON NTH AVE 4 SINGAPORE,EXECUTIVE,650833.3333333334,103.8762841,1.3727816
506 WEST COAST DR SINGAPORE,3 ROOM,281685.71428571426,103.7608236,1.3125589
506 WEST COAST DR SINGAPORE,4 ROOM,415000,103.7608236,1.3125589
506 WOODLANDS DR 14 SINGAPORE,4 ROOM,351500,103.7908819,1.4325034
506 WOODLANDS DR 14 SINGAPORE,5 ROOM,414666.6666666667,103.7908819,1.4325034
506A SERANGOON NTH AVE 4 SINGAPORE,EXECUTIVE,682666.6666666666,103.876257,1.3728499
506A WELLINGTON CIRCLE SINGAPORE,EXECUTIVE,457676.8461538461,103.8241167,1.4518966
506B SERANGOON NTH AVE 4 SINGAPORE,EXECUTIVE,664688.8,103.8762841,1.3727816
507 ANG MO KIO AVE 8 SINGAPORE,3 ROOM,302706.28571428574,103.8502032,1.3744348
507 ANG MO KIO AVE 8 SINGAPORE,4 ROOM,389000,103.8502032,1.3744348
507 ANG MO KIO AVE 8 SINGAPORE,5 ROOM,550000,103.8502032,1.3744348
507 BEDOK NTH AVE 3 SINGAPORE,4 ROOM,389861,103.9325458,1.332884
507 BT BATOK ST 52 SINGAPORE,3 ROOM,246171.63636363635,103.7537627,1.352213
507 CHOA CHU KANG ST 51 SINGAPORE,5 ROOM,392714.28571428574,103.7414522,1.3888588
507 HOUGANG AVE 8 SINGAPORE,4 ROOM,353000,103.887598,1.3724736
507 JELAPANG RD SINGAPORE,4 ROOM,332333.3333333333,103.7679075,1.386594
507 JELAPANG RD SINGAPORE,5 ROOM,421571.4285714286,103.7679075,1.386594
507 PASIR RIS ST 52 SINGAPORE,EXECUTIVE,636500,103.9444686,1.376604
507 SERANGOON NTH AVE 4 SINGAPORE,4 ROOM,408962.6666666667,103.8753917,1.3720075
507 SERANGOON NTH AVE 4 SINGAPORE,5 ROOM,498472,103.8753917,1.3720075
507 WEST COAST DR SINGAPORE,3 ROOM,273914.28571428574,103.7607331,1.3121203
507 WEST COAST DR SINGAPORE,4 ROOM,385000,103.7607331,1.3121203
507 WOODLANDS DR 14 SINGAPORE,4 ROOM,334333.3333333333,103.7907913,1.4318434
507 WOODLANDS DR 14 SINGAPORE,5 ROOM,407166.8333333333,103.7907913,1.4318434
507A WELLINGTON CIRCLE SINGAPORE,4 ROOM,340000,103.8240646,1.4525326
507A WELLINGTON CIRCLE SINGAPORE,5 ROOM,384750,103.8240646,1.4525326
507B WELLINGTON CIRCLE SINGAPORE,4 ROOM,338000,103.823304,1.45287
507B WELLINGTON CIRCLE SINGAPORE,5 ROOM,392285.71428571426,103.823304,1.45287
507C WELLINGTON CIRCLE SINGAPORE,4 ROOM,322222,103.8231658,1.4522329
507C WELLINGTON CIRCLE SINGAPORE,5 ROOM,399841.14285714284,103.8231658,1.4522329
507D WELLINGTON CIRCLE SINGAPORE,EXECUTIVE,487597,103.8228714,1.4514088
508 ANG MO KIO AVE 8 SINGAPORE,2 ROOM,212714.2857142857,103.8490256,1.3737824
508 BEDOK NTH AVE 3 SINGAPORE,4 ROOM,372090.9090909091,103.9324355,1.3334266
508 BT BATOK ST 52 SINGAPORE,3 ROOM,241666.66666666666,103.754419,1.3525572
508 BT BATOK ST 52 SINGAPORE,4 ROOM,345000,103.754419,1.3525572
508 CHOA CHU KANG ST 51 SINGAPORE,5 ROOM,400600,103.7414865,1.3887547
508 HOUGANG AVE 10 SINGAPORE,EXECUTIVE,708000,103.8877001,1.3716559
508 JELAPANG RD SINGAPORE,4 ROOM,335882.3333333333,103.7687676,1.3864423
508 JURONG WEST ST 52 SINGAPORE,3 ROOM,288750,103.7187383,1.3487583
508 PASIR RIS ST 52 SINGAPORE,EXECUTIVE,640000,103.944242,1.3763123
508 SERANGOON NTH AVE 4 SINGAPORE,4 ROOM,393600,103.8756635,1.3718594
508 SERANGOON NTH AVE 4 SINGAPORE,5 ROOM,497000,103.8756635,1.3718594
508 TAMPINES CTRL 1 SINGAPORE,4 ROOM,506500,103.9455557,1.3546374
508 WEST COAST DR SINGAPORE,3 ROOM,262222.22222222225,103.7617289,1.3116756
508 WEST COAST DR SINGAPORE,4 ROOM,353000,103.7617289,1.3116756
508 WEST COAST DR SINGAPORE,EXECUTIVE,785000,103.7617289,1.3116756
508 WOODLANDS DR 14 SINGAPORE,4 ROOM,331666.6666666667,103.7905197,1.4321386
508 WOODLANDS DR 14 SINGAPORE,5 ROOM,365000,103.7905197,1.4321386
508A WELLINGTON CIRCLE SINGAPORE,4 ROOM,341984,103.8206459,1.4527041
508B WELLINGTON CIRCLE SINGAPORE,4 ROOM,340596.5714285714,103.8207389,1.4527712
508C WELLINGTON CIRCLE SINGAPORE,4 ROOM,340759.3333333333,103.821189,1.452924
509 ANG MO KIO AVE 8 SINGAPORE,3 ROOM,326222.1538461539,103.8501126,1.3739957
509 ANG MO KIO AVE 8 SINGAPORE,EXECUTIVE,835000,103.8501126,1.3739957
509 BEDOK NTH ST 3 SINGAPORE,3 ROOM,242000,103.9310499,1.3339204
509 BT BATOK ST 52 SINGAPORE,3 ROOM,245500,103.7541474,1.3525587
509 CHOA CHU KANG ST 51 SINGAPORE,5 ROOM,420000,103.7417238,1.3880506
509 HOUGANG AVE 10 SINGAPORE,4 ROOM,445000,103.8881644,1.3723054
509 JELAPANG RD SINGAPORE,4 ROOM,339066.6666666667,103.7689034,1.3867347
509 PASIR RIS ST 52 SINGAPORE,EXECUTIVE,629000,103.9439701,1.3759477
509 SERANGOON NTH AVE 4 SINGAPORE,4 ROOM,387200,103.8762494,1.3718265
509 SERANGOON NTH AVE 4 SINGAPORE,5 ROOM,514200,103.8762494,1.3718265
509 TAMPINES CTRL 1 SINGAPORE,5 ROOM,539000,103.9453159,1.3553308
509 WEST COAST DR SINGAPORE,3 ROOM,272454.54545454547,103.7610046,1.3111674
509 WEST COAST DR SINGAPORE,4 ROOM,331972,103.7610046,1.3111674
509 WOODLANDS DR 14 SINGAPORE,4 ROOM,425400,103.7891162,1.4326243
509 WOODLANDS DR 14 SINGAPORE,5 ROOM,465000,103.7891162,1.4326243
509 WOODLANDS DR 14 SINGAPORE,EXECUTIVE,549000,103.7891162,1.4326243
509A WELLINGTON CIRCLE SINGAPORE,4 ROOM,351977.6,103.8205866,1.452973
509A WELLINGTON CIRCLE SINGAPORE,5 ROOM,376000,103.8205866,1.452973
509B WELLINGTON CIRCLE SINGAPORE,4 ROOM,337800,103.821071,1.453237
509B WELLINGTON CIRCLE SINGAPORE,5 ROOM,385155.2,103.821071,1.453237
51 CHAI CHEE ST SINGAPORE,4 ROOM,385000,103.9221481,1.3289128
51 CHAI CHEE ST SINGAPORE,5 ROOM,476814.6666666667,103.9221481,1.3289128
51 CIRCUIT RD SINGAPORE,2 ROOM,181666.66666666666,103.8855595,1.3245626
51 COMMONWEALTH DR SINGAPORE,2 ROOM,343500,103.7975381,1.3015847
51 COMMONWEALTH DR SINGAPORE,3 ROOM,536272.7272727273,103.7975381,1.3015847
51 COMMONWEALTH DR SINGAPORE,4 ROOM,767500,103.7975381,1.3015847
51 JLN BAHAGIA SINGAPORE,3 ROOM,750000,103.8561604,1.3278713
51 KENT RD SINGAPORE,4 ROOM,509642.85714285716,103.8511091,1.3167334
51 LENGKOK BAHRU SINGAPORE,4 ROOM,466583.3333333333,103.8121621,1.2877656
51 LENGKOK BAHRU SINGAPORE,5 ROOM,576600,103.8121621,1.2877656
51 LOR 6 TOA PAYOH SINGAPORE,2 ROOM,228977.6,103.8524876,1.3377525
51 LOR 6 TOA PAYOH SINGAPORE,3 ROOM,274642.85714285716,103.8524876,1.3377525
51 NEW UPP CHANGI RD SINGAPORE,4 ROOM,339384.6153846154,103.941309,1.323705
