"","Address","Info","Area","Price"
"3895","  Blk 471A Fernvale Rivergrove","4 Room •Model A • Built-2016","93 sqm / $459 psf(Built)","$460,000"
"3896","  Blk 108 Jurong East Street 13","4 Room •New Generation • Built-1982","90 sqm / $433 psf(Built)","$420,000"
"3897","  Blk 275D Jurong West Street 25","5 Room •Improved • Built-2002","111 sqm / $347 psf(Built)","$415,000"
"3898","  Blk 226 Serangoon Avenue 4","4 Room •New Generation • Built-1984","91 sqm / $448 psf(Built)","$440,000"
"3899","  Blk 522 Hougang Avenue 6","HDB Executive •Maisonette • Built-1987","145 sqm / $473 psf(Built)","$738,888"
"3900","  Blk 61B Strathmore Avenue","4 Room •Model A • Built-2011","97 sqm / $773 psf(Built)","$808,000"
"3901","  Blk 471A Fernvale Rivergrove","4 Room •Model A • Built-2016","93 sqm / $459 psf(Built)","$460,000"
"3902","  Blk 61B Strathmore Avenue","4 Room •Model A • Built-2011","97 sqm / $773 psf(Built)","$808,000"
"3903","  Blk 309A Ang Mo Kio Street 31","5 Room •Improved • Built-2006","110 sqm / $692 psf(Built)","$820,000"
"3904","  Blk 87 Dawson Road","4 Room •New Generation • Built-2016","83 sqm / $1,030 psf(Built)","$920,000"
"3905","  Blk 308 Shunfu Road","3 Room •New Generation • Built-1984","67 sqm / $624 psf(Built)","$450,000"
"3906","  Blk 321 Ubi Avenue 1","3 Room •Simplified • Built-1985","70 sqm / $501 psf(Built)","$377,777"
"3907","  Blk 9 Joo Seng Green","4 Room •Model A • Built-2015","93 sqm / $749 psf(Built)","$750,000"
"3908","  Blk 365 Yishun Ring Road","3 Room •Model A • Built-1989","74 sqm / $358 psf(Built)","$285,000"
"3909","  Blk 308B Punggol Walk","5 Room •Model A • Built-2016","92 sqm / $545 psf(Built)","$540,000"
"3910","  Blk 807A Chai Chee Road","3 Room •Model A • Built-2016","93 sqm / $599 psf(Built)","$600,000"
"3911","  Blk 108 Hougang Avenue 1","3 Room •New Generation • Built-1984","82 sqm / $396 psf(Built)","$350,000"
"3912","  Blk 19 Jalan Membina","5 Room •Model A • Built-2003","110 sqm / $717 psf(Built)","$850,000"
"3913","  Blk 319B Anchorvale Drive","5 Room •Improved • Built-2002","110 sqm / $443 psf(Built)","$525,000"
"3914","  Blk 501D Wellington Circle","HDB Executive •Apartment • Built-2001","130 sqm / $413 psf(Built)","$578,000"
"3915","  Blk 313B Sumang Link","4 Room •Model A • Built-2015","92 sqm / $523 psf(Built)","$518,000"
"3916","  Blk 104 Bedok North Avenue 4","4 Room •New Generation • Built-1977","91 sqm / $393 psf(Built)","$385,000"
"3917","  Blk 808A Chai Chee Road","4 Room •Model A • Built-2016","93 sqm / $567 psf(Built)","$568,000"
"3918","  Blk 240 Tampines Street 21","4 Room •Model A • Built-1984","107 sqm / $443 psf(Built)","$510,000"
"3919","  Blk 99 Bedok North Avenue 4","5 Room •Improved • Built-1978","123 sqm / $396 psf(Built)","$525,000"
"3920","  Blk 142 Potong Pasir Avenue 3","4 Room •Model A • Built-1984","104 sqm / $589 psf(Built)","$660,000"
"3921","  Blk 208C Punggol Place","3 Room •Model A • Built-2014","67 sqm / $554 psf(Built)","$400,000"
"3922","  Blk 807A Chai Chee Road","3 Room •Model A • Built-2016","93 sqm / $599 psf(Built)","$600,000"
"3923","  Blk 504 Hougang Avenue 8","3 Room •Simplified • Built-1987","85 sqm / $400 psf(Built)","$366,000"
"3924","  Blk 87 Dawson Road","2 Room •Model A • Built-2016","87 sqm / $950 psf(Built)","$890,000"
"3925","  Blk 87 Dawson Road","2 Room •Model A • Built-2016","87 sqm / $950 psf(Built)","$890,000"
"3926","  Blk 147 Silat Avenue","4 Room •New Generation • Built-1982","93 sqm / $599 psf(Built)","$600,000"
"3927","  Blk 138B The Peak @ Toa Payoh","3 Room •Model A • Built-2012","91 sqm / $906 psf(Built)","$888,000"
"3928","  Blk 310B Punggol Walk","5 Room •Model A • Built-2016","112 sqm / $538 psf(Built)","$650,000"
"3929","  Blk 722 Jurong West Avenue 5","4 Room •Model A • Built-1990","104 sqm / $339 psf(Built)","$380,000"
"3930","  Blk 154 Lorong 2 Toa Payoh","4 Room •Model A • Built-2001","101 sqm / $722 psf(Built)","$785,000"
"3931","  Blk 50 Hoy Fatt Road","4 Room •Model A • Built-1987","108 sqm / $524 psf(Built)","$610,000"
"3932","  Blk 433B Sengkang West Way","5 Room •Improved • Built-2014","113 sqm / $471 psf(Built)","$573,000"
"3933","  Blk 203 Tampines Street 21","4 Room •Model A • Built-1983","108 sqm / $361 psf(Built)","$420,000"
"3934","  Blk 181 Jelebu Road","4 Room •Model A • Built-2003","94 sqm / $622 psf(Built)","$630,000"
"3935","  Blk 663 Jalan Damai","HDB Executive •Apartment • Built-1996","146 sqm / $445 psf(Built)","$700,000"
"3936","  Blk 30 Telok Blangah Rise","3 Room •Improved • Built-1976","59 sqm / $551 psf(Built)","$350,000"
"3937","  Blk 830 Yishun Street 81","3 Room •Model A • Built-1988","73 sqm / $496 psf(Built)","$390,000"
"3938","  Blk 308 Shunfu Road","3 Room •New Generation • Built-1984","67 sqm / $624 psf(Built)","$450,000"
"3939","  Blk 308 Shunfu Road","3 Room •New Generation • Built-1984","67 sqm / $624 psf(Built)","$450,000"
"3940","  Blk 470B Fernvale Link","5 Room •Model A • Built-2016","93 sqm / $499 psf(Built)","$500,000"
"3941","  Blk 807A Chai Chee Road","4 Room •Model A • Built-2016","90 sqm / $638 psf(Built)","$619,000"
"3942","  Blk 467 Admiralty Drive","HDB Executive •Apartment • Built-2001","137 sqm / $372 psf(Built)","$550,000"
"3943","  Blk 142 Potong Pasir Avenue 3","4 Room •Model A • Built-1984","104 sqm / $589 psf(Built)","$660,000"
"3944","  Blk 815 Tampines Avenue 4","4 Room •New Generation • Built-1985","98 sqm / $387 psf(Built)","$408,888"
"3945","  Blk 310B Punggol Walk","5 Room •Model A • Built-2016","112 sqm / $538 psf(Built)","$650,000"
"3946","  Blk 99 Bedok North Avenue 4","5 Room •Improved • Built-1978","123 sqm / $396 psf(Built)","$525,000"
"3947","  Blk 310A Punggol Walk","5 Room •Model A • Built-2016","92 sqm / $533 psf(Built)","$528,000"
"3948","  Blk 50 Commonwealth 10","4 Room •Model A • Built-2015","93 sqm / $819 psf(Built)","$820,000"
"3949","  Blk 663 Jalan Damai","HDB Executive •Apartment • Built-1996","146 sqm / $445 psf(Built)","$700,000"
"3950","  Blk 673B Edgefield Plains","3 Room •Model A • Built-2015","65 sqm / $557 psf(Built)","$390,000"
"3951","  Blk 471A Fernvale Rivergrove","4 Room •Model A • Built-2016","93 sqm / $479 psf(Built)","$480,000"
"3952","  Blk 154 Lorong 2 Toa Payoh","4 Room •Model A • Built-2001","101 sqm / $722 psf(Built)","$785,000"
"3953","  Blk 319B Anchorvale Drive","5 Room •Improved • Built-2002","110 sqm / $443 psf(Built)","$525,000"
"3954","  Blk 321 Ubi Avenue 1","3 Room •Simplified • Built-1985","70 sqm / $501 psf(Built)","$377,777"
"3955","  Blk 161 Mei Ling Street","4 Room •Simplified • Built-1970","85 sqm / $437 psf(Built)","$400,000"
"3956","  Blk 269B Queen Street","3 Room •New Generation(modified) • Built-1984","68 sqm / $546 psf(Built)","$400,000"
"3957","  Blk 143 Tampines Street 12","5 Room •Model A • Built-1984","134 sqm / $449 psf(Built)","$648,888"
"3958","  Blk 6 Holland Close","3 Room •Improved • Built-1974","65 sqm / $485 psf(Built)","$340,000"
"3959","  Blk 471A Upper Serangoon Crescent","3 Room •Model A • Built-2015","92 sqm / $489 psf(Built)","$485,000"
"3960","  Blk 73 Marine Drive","3 Room •Improved • Built-1977","117 sqm / $555 psf(Built)","$699,000"
"3961","  Blk 61B Strathmore Avenue","4 Room •Model A • Built-2011","97 sqm / $773 psf(Built)","$808,000"
"3962","  Blk 88 Dawson Road","4 Room •Model A • Built-2016","83 sqm / $1,005 psf(Built)","$898,000"
"3963","  Blk 513 Hougang Avenue 10","5 Room •Model A • Built-1986","121 sqm / $444 psf(Built)","$579,000"
"3964","  Blk 442D Fajar Road","4 Room •Improved • Built-2016","113 sqm / $435 psf(Built)","$530,000"
"3965","  Blk 244 Hougang Street 22","3 Room •New Generation • Built-1984","67 sqm","View to offer"
"3966","  Blk 309A Ang Mo Kio Street 31","5 Room •Improved • Built-2006","110 sqm / $692 psf(Built)","$820,000"
"3967","  Blk 147 Silat Avenue","4 Room •New Generation • Built-1982","93 sqm / $599 psf(Built)","$600,000"
"3968","  Blk 871 Tampines Street 84","3 Room •Model A • Built-1988","107 sqm / $414 psf(Built)","$478,000"
"3969","  Blk 310A Punggol Walk","5 Room •Model A • Built-2016","92 sqm / $533 psf(Built)","$528,000"
"3970","  Blk 50 Commonwealth 10","4 Room •Model A • Built-2015","93 sqm / $819 psf(Built)","$820,000"
"3971","  Blk 23 Eunos Crescent","5 Room •Improved • Built-1977","117 sqm / $467 psf(Built)","$589,000"
"3972","  Blk 18 Dover Crescent","3 Room •Model A • Built-2003","87 sqm / $661 psf(Built)","$619,000"
"3973","  Blk 99 Bedok North Avenue 4","5 Room •Improved • Built-1978","123 sqm / $396 psf(Built)","$525,000"
"3974","  Blk 259 Bukit Batok East Avenue 4","4 Room •Model A • Built-1985","93 sqm / $397 psf(Built)","$398,000"
"3975","  Blk 233 Bain Street","4 Room •Improved • Built-1980","82 sqm / $792 psf(Built)","$700,000"
"3976","  Blk 72 Geylang Bahru","3 Room •Improved • Built-1974","59 sqm / $393 psf(Built)","$250,000"
"3977","  Blk 19 Jalan Membina","5 Room •Model A • Built-2003","110 sqm / $717 psf(Built)","$850,000"
"3978","  Blk 442C Fajar Road","4 Room •Model A • Built-2016","93 sqm / $449 psf(Built)","$450,000"
"3979","  Blk 13 Marine Terrace","3 Room •Standard • Built-1975","126 sqm / $604 psf(Built)","$820,000"
"3980","  Blk 240 Tampines Street 21","4 Room •Model A • Built-1984","107 sqm / $443 psf(Built)","$510,000"
"3981","  Blk 3 Ghim Moh Road","3 Room •Improved • Built-1976","65 sqm / $485 psf(Built)","$340,000"
"3982","  Blk 470B Fernvale Link","5 Room •Model A • Built-2016","93 sqm / $499 psf(Built)","$500,000"
"3983","  Blk 138B The Peak @ Toa Payoh","3 Room •Model A • Built-2012","91 sqm / $906 psf(Built)","$888,000"
"3984","  Blk 308A Punggol Walk","5 Room •Improved • Built-2016","112 sqm / $613 psf(Built)","$740,000"
"3985","  Blk 313B Sumang Link","4 Room •Model A • Built-2015","92 sqm / $523 psf(Built)","$518,000"
"3986","  Blk 308B Punggol Walk","5 Room •Model A • Built-2016","92 sqm / $545 psf(Built)","$540,000"
"3987","  Blk 147 Silat Avenue","4 Room •New Generation • Built-1982","93 sqm / $599 psf(Built)","$600,000"
"3988","  Blk 433B Sengkang West Way","5 Room •Improved • Built-2014","113 sqm / $471 psf(Built)","$573,000"
"3989","  Blk 87 Dawson Road","2 Room •Model A • Built-2016","87 sqm / $950 psf(Built)","$890,000"
"3990","  Blk 287B Jurong East Street 21","5 Room •Model A • Built-1998","111 sqm / $500 psf(Built)","$600,000"
"3991","  Blk 50 Hoy Fatt Road","4 Room •Model A • Built-1987","108 sqm / $524 psf(Built)","$610,000"
"3992","  Blk 181 Jelebu Road","4 Room •Model A • Built-2003","94 sqm / $622 psf(Built)","$630,000"
"3993","  Blk 469C Sengkang West Way","1 Room •Improved • Built-2016","113 sqm / $491 psf(Built)","$598,000"
"3994","  Blk 233 Bain Street","4 Room •Improved • Built-1980","82 sqm / $792 psf(Built)","$700,000"
"3995","  Blk 18 Dover Crescent","3 Room •Model A • Built-2003","87 sqm / $661 psf(Built)","$619,000"
"3996","  Blk 335C Anchorvale Crescent","4 Room •Model A • Built-2015","92 sqm / $453 psf(Built)","$449,000"
"3997","  Blk 308 Shunfu Road","3 Room •New Generation • Built-1984","67 sqm / $624 psf(Built)","$450,000"
"3998","  Blk 29 Marine Crescent","5 Room •Improved • Built-1975","122 sqm / $645 psf(Built)","$848,000"
"3999","  Blk 807A Chai Chee Road","4 Room •Model A • Built-2016","90 sqm / $638 psf(Built)","$619,000"
"4000","  Blk 203 Tampines Street 21","4 Room •Model A • Built-1983","108 sqm / $361 psf(Built)","$420,000"
"4001","  Blk 119B Kim Tian Road","4 Room •Model A • Built-2002","92 sqm / $757 psf(Built)","$750,000"
"4002","  Blk 310A Punggol Walk","5 Room •Model A • Built-2016","92 sqm / $533 psf(Built)","$528,000"
"4003","  Blk 830 Yishun Street 81","3 Room •Model A • Built-1988","73 sqm / $496 psf(Built)","$390,000"
"4004","  Blk 142 Potong Pasir Avenue 3","4 Room •Model A • Built-1984","104 sqm / $589 psf(Built)","$660,000"
"4005","  Blk 29 Marine Crescent","5 Room •Improved • Built-1975","122 sqm / $645 psf(Built)","$848,000"
"4006","  Blk 172C Edgedale Plains","5 Room •Simplified • Built-2004","110 sqm / $430 psf(Built)","$510,000"
"4007","  Blk 530C Pasir Ris One","3 Room •Model A • Built-2015","105 sqm / $786 psf(Built)","$888,888"
"4008","  Blk 191 Bukit Batok West Avenue 6","5 Room •Improved • Built-1997","120 sqm / $424 psf(Built)","$548,000"
"4009","  Blk 104 Bishan Street 12","4 Room •Model A • Built-1985","89 sqm / $542 psf(Built)","$520,000"
"4010","  Blk 548 Hougang Street 51","4 Room •Model A • Built-1992","103 sqm / $410 psf(Built)","$455,000"
"4011","  Blk 151 Yung Ho Road","HDB Executive •Maisonette • Built-1990","148 sqm / $351 psf(Built)","$560,000"
"4012","  Blk 320C Anchorvale Drive","HDB Executive •Apartment • Built-2002","125 sqm / $475 psf(Built)","$640,000"
"4013","  Blk 308C Punggol Walk","5 Room •Improved • Built-2016","112 sqm / $551 psf(Built)","$665,000"
"4014","  Blk 513 Jelapang Road","HDB Executive •Apartment • Built-1998","144 sqm / $435 psf(Built)","$675,000"
"4015","  Blk 483 Pasir Ris Drive 4","5 Room •Improved • Built-1989","122 sqm / $348 psf(Built)","$458,000"
"4016","  Blk 807B Chai Chee Road","4 Room •Model A • Built-2016","93 sqm / $648 psf(Built)","$649,000"
"4017","  Blk 297A Compassvale Street","4 Room •Model A • Built-2001","130 sqm / $420 psf(Built)","$588,000"
"4018","  Blk 6A Boon Tiong Road","4 Room •Model A • Built-2005","93 sqm / $820 psf(Built)","$820,000"
"4019","  Blk 131 Geylang East Avenue 1","HDB Executive •Maisonette • Built-1987","146 sqm / $521 psf(Built)","$820,000"
"4020","  Blk 313B Sumang Link","4 Room •Model A • Built-2015","92 sqm / $482 psf(Built)","$478,000"
"4021","  Blk 7 Tanjong Pagar Plaza","4 Room •Improved • Built-1980","83 sqm / $772 psf(Built)","$690,000"
"4022","  Blk 578 Woodlands Drive 16","5 Room •Model A • Built-2000","110 sqm / $422 psf(Built)","$500,000"
"4023","  Blk 131 Geylang East Avenue 1","HDB Executive •Maisonette • Built-1987","146 sqm / $521 psf(Built)","$820,000"
"4024","  Blk 297A Compassvale Street","4 Room •Model A • Built-2001","130 sqm / $420 psf(Built)","$588,000"
"4025","  Blk 313B Sumang Link","4 Room •Model A • Built-2015","92 sqm / $482 psf(Built)","$478,000"
"4026","  Blk 427 Serangoon Central","5 Room •Improved • Built-1989","121 sqm / $564 psf(Built)","$735,000"
"4027","  Blk 583 Pasir Ris Street 53","HDB Executive •Apartment • Built-1994","148 sqm / $464 psf(Built)","$740,000"
"4028","  Blk 6A Boon Tiong Road","4 Room •Model A • Built-2005","93 sqm / $820 psf(Built)","$820,000"
"4029","  Blk 3 Toh Yi Drive","HDB Executive •Maisonette • Built-1988","146 sqm / $632 psf(Built)","$995,000"
"4030","  Blk 90 Tanglin Halt Road","3 Room •Model A • Built-2008","60 sqm / $959 psf(Built)","$620,000"
"4031","  Blk 285A Toh Guan Road","HDB Executive •Apartment • Built-1998","144 sqm / $560 psf(Built)","$868,000"
"4032","  Blk 720 Yishun Street 71","4 Room •Built-1985","90 sqm / $376 psf(Built)","$365,000"
"4033","  Blk 663A Punggol Drive","5 Room •Improved • Built-2016","110 sqm / $489 psf(Built)","$579,999"
"4034","  Blk 290E Bukit Batok Street 24","4 Room •New Generation • Built-1997","93 sqm / $459 psf(Built)","$459,000"
"4035","  Blk 216 Bishan Street 23","4 Room •Model A • Built-1992","103 sqm / $541 psf(Built)","$600,000"
"4036","  Blk 6 Boon Keng Road","4 Room •Model A • Built-1996","107 sqm / $564 psf(Built)","$650,000"
"4037","  Blk 242 Yishun Ring Road","3 Room •New Generation(modified) • Built-1986","67 sqm / $416 psf(Built)","$300,000"
"4038","  Blk 18C Circuit Road","4 Room •Model A • Built-2015","93 sqm / $769 psf(Built)","$770,000"
"4039","  Blk 136 Marsiling Road","Multi-Gen/Jumbo •Jumbo • Built-1995","176 sqm / $343 psf(Built)","$650,000"
"4040","  Blk 311A Trivelis","4 Room •Improved • Built-2014","87 sqm / $854 psf(Built)","$800,000"
"4041","  Blk 263 Tampines Street 21","3 Room •Model A • Built-1984","74 sqm / $451 psf(Built)","$360,000"
"4042","  Blk 6 Boon Keng Road","4 Room •Model A • Built-1996","107 sqm / $564 psf(Built)","$650,000"
"4043","  Blk 258D Compassvale Road","5 Room •Improved • Built-2001","110 sqm / $462 psf(Built)","$548,000"
"4044","  Blk 501 Bedok North Street 3","3 Room •Improved • Built-1978","59 sqm / $409 psf(Built)","$260,000"
"4045","  Blk 116 Jurong East Street 13","5 Room •Improved • Built-1981","120 sqm / $452 psf(Built)","$585,000"
"4046","  Blk 54 Marine Terrace","4 Room •Improved • Built-1975","88 sqm / $527 psf(Built)","$499,999"
"4047","  Blk 470B Upper Serangoon Crescent","3 Room •Model A • Built-2015","67 sqm / $538 psf(Built)","$388,000"
"4048","  Blk 588C Park Central @ Amk","5 Room •Model A • Built-2011","112 sqm / $812 psf(Built)","$980,000"
"4049","  Blk 293C Compassvale Crescent","5 Room •Model A • Built-2015","113 sqm / $559 psf(Built)","$680,000"
"4050","  Blk 185 Bedok North Road","4 Room •Model A • Built-2005","92 sqm / $636 psf(Built)","$630,000"
"4051","  Blk 113 Simei Street 1","5 Room •Improved • Built-1988","122 sqm / $441 psf(Built)","$580,000"
"4052","  Blk 190B Rivervale Drive","4 Room •Model A • Built-2000","95 sqm / $347 psf(Built)","$355,000"
"4053","  Blk 57 Teban Gardens Road","3 Room •Model A • Built-2016","67 sqm / $485 psf(Built)","$350,000"
"4054","  Blk 258A Punggol Field","4 Room •Model A • Built-2016","93 sqm / $469 psf(Built)","$470,000"
"4055","  Blk 407 Pasir Ris Drive 6","4 Room •Model A • Built-1990","106 sqm / $427 psf(Built)","$488,000"
"4056","  Blk 175D Punggol Field","5 Room •Improved • Built-2003","110 sqm / $354 psf(Built)","$420,000"
"4057","  Blk 442C Fajar Road","5 Room •Improved • Built-2016","113 sqm / $483 psf(Built)","$588,000"
"4058","  Blk 164C Rivervale Crescent","4 Room •Model A • Built-2015","93 sqm / $424 psf(Built)","$425,000"
"4059","  Blk 560 Pasir Ris Street 51","5 Room •Improved • Built-1993","121 sqm / $397 psf(Built)","$518,000"
"4060","  Blk 50 Teban Gardens Road","HDB Executive •Maisonette • Built-1986","153 sqm / $327 psf(Built)","$540,000"
